trans_id,timestamp,merchant_name,alibaba_category,amount,payment_method,fee_amount,settlement_amount,trans_status,region
trans00010519,2026-02-20 00:00:00,Sichuan Kids Toys,Perlengkapan Hewan Peliharaan,995448,Credit Card,8752,986696,Success,China
trans00010520,2026-02-20 00:00:00,Beijing Plastics Manufacturing,Produk Kesehatan,416441,Credit Card,4143,412298,Pending,China
trans00010521,2026-02-20 00:00:00,Tianjin Printing & Packaging,Kecantikan,385011,E-Wallet,2902,382109,Failed,China
trans00010522,2026-02-20 00:00:00,Tianjin Printing & Packaging,Perawatan Pribadi & Rumah,757579,E-Wallet,8946,748633,Success,China
trans00010523,2026-02-20 00:00:00,Xiamen Home Furnishing,Peralatan & Perlengkapan Kelistrikan,803538,Bank Transfer,6810,796728,Pending,Vietnam
trans00010524,2026-02-20 00:00:00,Chongqing Auto Parts,"Pertanian, Makanan & Minuman",391488,Debit Card,4193,387295,Failed,Vietnam
trans00010525,2026-02-20 00:00:00,Anhui Machinery Tools,Lampu & Pencahayaan,499194,Virtual Account,4319,494875,Success,Vietnam
trans00010526,2026-02-20 00:00:00,Beijing Plastics Manufacturing,Mesin Konstruksi & Bangunan,1039834,E-Wallet,12317,1027517,Success,Indonesia
trans00010527,2026-02-20 00:00:00,Henan Pet Supplies,Lampu & Pencahayaan,432911,Virtual Account,3198,429713,Success,Indonesia
trans00010528,2026-02-20 00:00:00,Tianjin Printing & Packaging,Olahraga & Hiburan,1071472,Debit Card,9275,1062197,Success,Malaysia
trans00010529,2026-02-20 00:00:00,Shenzhen Lighting Tech,Peralatan & Perlengkapan Kelistrikan,1289574,Credit Card,12935,1276639,Pending,Vietnam
trans00010530,2026-02-20 00:00:00,Xiamen Home Furnishing,Sepatu & Aksesoris,1065100,QRIS,11492,1053608,Pending,Malaysia
trans00010531,2026-02-20 00:00:00,Jiangsu Heavy Equipment,Olahraga & Hiburan,450694,Bank Transfer,3998,446696,Failed,China
trans00010532,2026-02-20 00:00:00,Yunnan Fabrication Services,Mesin Industri,1260884,Bank Transfer,14428,1246456,Pending,Vietnam
trans00010533,2026-02-20 00:00:00,Guangzhou Electronics Co.,Perlengkapan & Peralatan Otomotif,701280,Bank Transfer,7047,694233,Pending,Malaysia
trans00010534,2026-02-20 00:00:00,Zhejiang Industrial Supplier,Perlengkapan Hewan Peliharaan,893324,Bank Transfer,8364,884960,Failed,Vietnam
trans00010535,2026-02-20 00:00:00,Beijing Plastics Manufacturing,"Pertanian, Makanan & Minuman",954702,Bank Transfer,10458,944244,Failed,Malaysia
trans00010536,2026-02-20 00:00:00,Sichuan Kids Toys,Transmisi Daya,875870,Credit Card,10249,865621,Success,Indonesia
trans00010537,2026-02-20 00:00:00,Yunnan Fabrication Services,Perawatan Pribadi & Rumah,1063534,E-Wallet,7755,1055779,Pending,Malaysia
trans00010538,2026-02-20 00:00:00,Zhejiang Industrial Supplier,Energi Terbarukan,959704,Virtual Account,10262,949442,Pending,Malaysia
trans00010539,2026-02-20 00:00:00,Henan Pet Supplies,Bangunan & Perumahan,1317291,E-Wallet,11922,1305369,Pending,China
trans00010540,2026-02-20 00:00:00,Zhejiang Industrial Supplier,Transmisi Daya,1312360,Virtual Account,13859,1298501,Failed,Indonesia
trans00010541,2026-02-20 00:00:00,Henan Pet Supplies,Rumah & Taman,994485,Virtual Account,11112,983373,Failed,Indonesia
trans00010542,2026-02-20 00:00:00,Sichuan Kids Toys,Perawatan Pribadi & Rumah,1006799,Debit Card,7606,999193,Pending,Malaysia
trans00010543,2026-02-20 00:00:00,Yunnan Fabrication Services,Furnitur,761616,Virtual Account,6347,755269,Pending,Indonesia
trans00010544,2026-02-20 00:00:00,Jiangsu Heavy Equipment,Pengelolaan Bahan,939824,E-Wallet,10809,929015,Failed,Malaysia
trans00010545,2026-02-20 00:00:00,Beijing Plastics Manufacturing,Furnitur,1022270,Credit Card,9399,1012871,Pending,China
trans00010546,2026-02-20 00:00:00,Chongqing Auto Parts,Perlengkapan Sekolah & Kantor,687473,Bank Transfer,6417,681056,Success,China
trans00010547,2026-02-20 00:00:00,Yunnan Fabrication Services,Pengelolaan Bahan,1147895,Bank Transfer,10662,1137233,Pending,Vietnam
trans00010548,2026-02-20 00:00:00,Guangzhou Electronics Co.,Pengelolaan Bahan,775407,Debit Card,8096,767311,Pending,Indonesia
trans00010549,2026-02-20 00:00:00,Tianjin Printing & Packaging,Peralatan & Perkakas,596511,Debit Card,6511,590000,Pending,China
trans00010550,2026-02-20 00:00:00,Shanghai Outdoor Sports Ltd,Lampu & Pencahayaan,1048434,Credit Card,10180,1038254,Success,Vietnam
trans00010551,2026-02-20 00:00:00,Shenzhen Lighting Tech,Perawatan Pribadi & Rumah,1144754,Bank Transfer,10692,1134062,Success,Indonesia
trans00010552,2026-02-20 00:00:00,Zhejiang Industrial Supplier,Kecantikan,1193955,Bank Transfer,11307,1182648,Success,Indonesia
trans00010553,2026-02-20 00:00:00,Xiamen Home Furnishing,Kecantikan,384499,Virtual Account,3876,380623,Pending,Indonesia
trans00010554,2026-02-20 00:00:00,Xiamen Home Furnishing,Pakaian & Aksesori,487236,Debit Card,3573,483663,Success,Indonesia
trans00010555,2026-02-20 00:00:00,Shenzhen Lighting Tech,"Perhiasan, Kacamata & Jam Tangan",1305351,QRIS,13289,1292062,Failed,Vietnam
trans00010556,2026-02-20 00:00:00,Shenzhen Lighting Tech,Mesin Industri,549334,E-Wallet,4263,545071,Success,China
trans00010557,2026-02-20 00:00:00,Sichuan Kids Toys,Mesin Konstruksi & Bangunan,756603,QRIS,8147,748456,Failed,Indonesia
trans00010558,2026-02-20 00:00:00,Henan Pet Supplies,Alat & Mesin Komersial,618119,Debit Card,7375,610744,Failed,China
trans00010559,2026-02-20 00:00:00,Beijing Plastics Manufacturing,Lampu & Pencahayaan,1280352,Debit Card,11867,1268485,Failed,Malaysia
trans00010560,2026-02-20 00:00:00,Shenzhen Lighting Tech,Kendaraan & Transportasi,862399,Credit Card,8366,854033,Success,Vietnam
trans00010561,2026-02-20 00:00:00,Zhejiang Industrial Supplier,Peralatan Rumah Tangga,567212,Bank Transfer,5418,561794,Success,Indonesia
trans00010562,2026-02-21 00:00:00,Beijing Plastics Manufacturing,Pengelolaan Bahan,813310,Debit Card,9226,804084,Failed,Indonesia
trans00010563,2026-02-21 00:00:00,Guangzhou Electronics Co.,Peralatan & Instrumen Pengujian,1254321,Credit Card,11327,1242994,Pending,Indonesia
trans00010564,2026-02-21 00:00:00,Jiangsu Heavy Equipment,Perlengkapan & Peralatan Otomotif,1329970,Bank Transfer,12865,1317105,Failed,Vietnam
trans00010565,2026-02-21 00:00:00,Beijing Plastics Manufacturing,Olahraga & Hiburan,1487078,Virtual Account,16799,1470279,Pending,Malaysia
trans00010566,2026-02-21 00:00:00,Fujian Apparel Factory,Pakaian & Aksesori,339598,Virtual Account,2552,337046,Success,Malaysia
trans00010567,2026-02-21 00:00:00,Jiangsu Heavy Equipment,Mesin Industri,319361,Virtual Account,3376,315985,Pending,Vietnam
trans00010568,2026-02-21 00:00:00,Henan Pet Supplies,Sepatu & Aksesoris,711037,E-Wallet,6804,704233,Failed,Malaysia
trans00010569,2026-02-21 00:00:00,Shenzhen Lighting Tech,Layanan lainnya,1265680,Virtual Account,10526,1255154,Pending,China
trans00010570,2026-02-21 00:00:00,Sichuan Kids Toys,Kemasan & Cetakan,790211,QRIS,6748,783463,Pending,Vietnam
trans00010571,2026-02-21 00:00:00,Chongqing Auto Parts,Produk Kesehatan,383939,Bank Transfer,3925,380014,Failed,Indonesia
trans00010572,2026-02-21 00:00:00,Henan Pet Supplies,Perlengkapan & Peralatan Otomotif,1194362,Virtual Account,9975,1184387,Failed,Malaysia
trans00010573,2026-02-21 00:00:00,Yunnan Fabrication Services,Transmisi Daya,798322,E-Wallet,6377,791945,Success,Indonesia
trans00010574,2026-02-21 00:00:00,Fujian Apparel Factory,"Orang Tua, Anak, & Mainan",1314057,E-Wallet,12463,1301594,Failed,China
trans00010575,2026-02-21 00:00:00,Henan Pet Supplies,Perlengkapan Hewan Peliharaan,918336,E-Wallet,8023,910313,Pending,China
trans00010576,2026-02-21 00:00:00,Ningbo Packaging Solutions,"Orang Tua, Anak, & Mainan",793004,Virtual Account,8540,784464,Success,Malaysia
trans00010577,2026-02-21 00:00:00,Chongqing Auto Parts,Sepatu & Aksesoris,1007687,Debit Card,7531,1000156,Success,Indonesia
trans00010578,2026-02-21 00:00:00,Ningbo Packaging Solutions,Layanan Fabrikasi,963684,E-Wallet,7832,955852,Success,Indonesia
trans00010579,2026-02-21 00:00:00,Xiamen Home Furnishing,Komponen Elektronik,1315903,Credit Card,13521,1302382,Success,Vietnam
trans00010580,2026-02-21 00:00:00,Beijing Plastics Manufacturing,"Pertanian, Makanan & Minuman",1151421,Bank Transfer,12450,1138971,Pending,Indonesia
trans00010581,2026-02-21 00:00:00,Hubei Health Products,Kendaraan & Transportasi,905403,Credit Card,7425,897978,Success,Malaysia
trans00010582,2026-02-21 00:00:00,Yunnan Fabrication Services,"Koper, Tas & Pelindung",1454806,Virtual Account,13058,1441748,Failed,China
trans00010583,2026-02-21 00:00:00,Xiamen Home Furnishing,Mesin Industri,1449891,Debit Card,15075,1434816,Pending,China
trans00010584,2026-02-21 00:00:00,Sichuan Kids Toys,"Perhiasan, Kacamata & Jam Tangan",359057,Debit Card,3918,355139,Pending,China
trans00010585,2026-02-21 00:00:00,Xiamen Home Furnishing,Kendaraan & Transportasi,1399358,QRIS,11404,1387954,Failed,Indonesia
trans00010586,2026-02-21 00:00:00,Chongqing Auto Parts,Peralatan & Instrumen Pengujian,1118809,Bank Transfer,13182,1105627,Pending,Indonesia
trans00010587,2026-02-21 00:00:00,Xiamen Home Furnishing,Kerajinan & Suvenir,579879,Virtual Account,6804,573075,Pending,China
trans00010588,2026-02-21 00:00:00,Guangzhou Electronics Co.,Pakaian & Aksesori,926640,Debit Card,7511,919129,Pending,Vietnam
trans00010589,2026-02-21 00:00:00,Tianjin Printing & Packaging,Kecantikan,1043354,QRIS,9797,1033557,Failed,Malaysia
trans00010590,2026-02-21 00:00:00,Shanghai Outdoor Sports Ltd,Komponen Elektronik,1494927,E-Wallet,14688,1480239,Success,China
trans00010591,2026-02-21 00:00:00,Beijing Plastics Manufacturing,Perlengkapan & Peralatan Otomotif,364474,Credit Card,3908,360566,Failed,Vietnam
trans00010592,2026-02-21 00:00:00,Fujian Apparel Factory,Layanan Fabrikasi,726639,Credit Card,8244,718395,Pending,Indonesia
trans00010593,2026-02-21 00:00:00,Jiangsu Heavy Equipment,Barang Elektronik,1114921,E-Wallet,12022,1102899,Failed,Malaysia
trans00010594,2026-02-21 00:00:00,Chongqing Auto Parts,Perlengkapan & Peralatan Otomotif,1239099,Bank Transfer,8958,1230141,Pending,Vietnam
trans00010595,2026-02-21 00:00:00,Sichuan Kids Toys,Pengelolaan Bahan,922495,QRIS,8398,914097,Failed,Indonesia
trans00010596,2026-02-21 00:00:00,Chongqing Auto Parts,Perawatan Pribadi & Rumah,713638,Bank Transfer,6009,707629,Success,Indonesia
trans00010597,2026-02-21 00:00:00,Jiangsu Heavy Equipment,Bahan Baku,322491,E-Wallet,2730,319761,Success,Vietnam
trans00010598,2026-02-21 00:00:00,Shanghai Outdoor Sports Ltd,Layanan Fabrikasi,1460836,Credit Card,16274,1444562,Pending,China
trans00010599,2026-02-21 00:00:00,Yunnan Fabrication Services,Kendaraan & Transportasi,764741,Debit Card,6847,757894,Failed,Malaysia
trans00010600,2026-02-21 00:00:00,Shenzhen Lighting Tech,Rumah & Taman,506411,QRIS,4632,501779,Failed,China
trans00010601,2026-02-21 00:00:00,Beijing Plastics Manufacturing,Kemasan & Cetakan,1341172,Virtual Account,9951,1331221,Pending,China
trans00010602,2026-02-21 00:00:00,Jiangsu Heavy Equipment,Perlengkapan & Peralatan Otomotif,1035685,QRIS,10023,1025662,Failed,Vietnam
trans00010603,2026-02-21 00:00:00,Henan Pet Supplies,Komponen Elektronik,1423459,QRIS,14869,1408590,Success,Indonesia
trans00010604,2026-02-21 00:00:00,Guangzhou Electronics Co.,Komponen Elektronik,1137661,Debit Card,9236,1128425,Success,Malaysia
trans00010605,2026-02-21 00:00:00,Zhejiang Industrial Supplier,Energi Terbarukan,510149,Virtual Account,4422,505727,Failed,Vietnam
trans00010606,2026-02-21 00:00:00,Fujian Apparel Factory,Kecantikan,470661,Bank Transfer,4648,466013,Success,Indonesia
trans00010607,2026-02-21 00:00:00,Chongqing Auto Parts,Komponen Elektronik,1410554,Debit Card,10850,1399704,Success,Vietnam
trans00010608,2026-02-21 00:00:00,Shenzhen Lighting Tech,Lampu & Pencahayaan,1119498,E-Wallet,11623,1107875,Failed,Malaysia
trans00010609,2026-02-21 00:00:00,Fujian Apparel Factory,Layanan lainnya,811254,Bank Transfer,8654,802600,Success,Vietnam
trans00010610,2026-02-21 00:00:00,Xiamen Home Furnishing,Layanan lainnya,1251089,Bank Transfer,13748,1237341,Failed,Indonesia
trans00010611,2026-02-21 00:00:00,Yunnan Fabrication Services,Suku Cadang & Aksesori Kendaraan,1224067,Debit Card,9230,1214837,Success,Malaysia
trans00010612,2026-02-21 00:00:00,Henan Pet Supplies,Bangunan & Perumahan,362649,QRIS,3845,358804,Success,Indonesia
trans00010613,2026-02-21 00:00:00,Shanghai Outdoor Sports Ltd,Peralatan & Perlengkapan Kelistrikan,1448877,Debit Card,12478,1436399,Failed,Malaysia
trans00010614,2026-02-21 00:00:00,Beijing Plastics Manufacturing,Lampu & Pencahayaan,577062,Bank Transfer,4822,572240,Pending,Vietnam
trans00010615,2026-02-21 00:00:00,Anhui Machinery Tools,Perlengkapan & Peralatan Otomotif,432638,Bank Transfer,3325,429313,Failed,China
trans00010616,2026-02-21 00:00:00,Xiamen Home Furnishing,Keselamatan & Keamanan,1053956,Bank Transfer,10441,1043515,Pending,China
trans00010617,2026-02-21 00:00:00,Beijing Plastics Manufacturing,Bangunan & Perumahan,816181,Bank Transfer,9582,806599,Failed,Vietnam
trans00010618,2026-02-21 00:00:00,Guangzhou Electronics Co.,Bangunan & Perumahan,1489452,QRIS,17783,1471669,Failed,Vietnam
trans00010619,2026-02-21 00:00:00,Fujian Apparel Factory,Peralatan & Perkakas,760287,Virtual Account,7931,752356,Success,China
trans00010620,2026-02-21 00:00:00,Jiangsu Heavy Equipment,Transmisi Daya,965114,E-Wallet,9248,955866,Success,Indonesia
trans00010621,2026-02-21 00:00:00,Chongqing Auto Parts,Kecantikan,1123962,Credit Card,8157,1115805,Pending,China
trans00010622,2026-02-21 00:00:00,Xiamen Home Furnishing,Peralatan Rumah Tangga,780693,Bank Transfer,8399,772294,Pending,Malaysia
trans00010623,2026-02-21 00:00:00,Fujian Apparel Factory,Kemasan & Cetakan,492950,Debit Card,4374,488576,Pending,Malaysia
trans00010624,2026-02-21 00:00:00,Jiangsu Heavy Equipment,Alat & Mesin Komersial,1039390,Virtual Account,9327,1030063,Failed,Vietnam
trans00010625,2026-02-21 00:00:00,Chongqing Auto Parts,Komponen Elektronik,906365,Credit Card,7995,898370,Success,Vietnam
trans00010626,2026-02-21 00:00:00,Xiamen Home Furnishing,Peralatan Rumah Tangga,412031,QRIS,3441,408590,Success,Malaysia
trans00010627,2026-02-21 00:00:00,Anhui Machinery Tools,Perlengkapan & Peralatan Otomotif,1186625,QRIS,10002,1176623,Failed,Indonesia
trans00010628,2026-02-21 00:00:00,Anhui Machinery Tools,Pengelolaan Bahan,1485358,Credit Card,17056,1468302,Failed,Vietnam
trans00010629,2026-02-21 00:00:00,Hubei Health Products,Pengelolaan Bahan,610847,Credit Card,6461,604386,Pending,Vietnam
trans00010630,2026-02-21 00:00:00,Yunnan Fabrication Services,Suku Cadang & Aksesori Kendaraan,500413,Credit Card,5335,495078,Failed,Indonesia
trans00010631,2026-02-22 00:00:00,Beijing Plastics Manufacturing,Mesin Industri,423193,Debit Card,2983,420210,Failed,China
trans00010632,2026-02-22 00:00:00,Ningbo Packaging Solutions,"Pertanian, Makanan & Minuman",853345,Bank Transfer,8272,845073,Success,Indonesia
trans00010633,2026-02-22 00:00:00,Fujian Apparel Factory,Transmisi Daya,319488,Virtual Account,2505,316983,Failed,Indonesia
trans00010634,2026-02-22 00:00:00,Henan Pet Supplies,Rumah & Taman,488202,QRIS,5023,483179,Success,China
trans00010635,2026-02-22 00:00:00,Fujian Apparel Factory,Bangunan & Perumahan,755815,Credit Card,7162,748653,Pending,Vietnam
trans00010636,2026-02-22 00:00:00,Hubei Health Products,Perlengkapan & Peralatan Otomotif,1151279,Debit Card,10461,1140818,Success,Vietnam
trans00010637,2026-02-22 00:00:00,Guangzhou Electronics Co.,Layanan Fabrikasi,340900,Bank Transfer,3511,337389,Failed,Indonesia
trans00010638,2026-02-22 00:00:00,Guangzhou Electronics Co.,Pengelolaan Bahan,1110931,QRIS,9211,1101720,Pending,Malaysia
trans00010639,2026-02-22 00:00:00,Henan Pet Supplies,Perlengkapan Hewan Peliharaan,1360697,Credit Card,13362,1347335,Failed,Vietnam
trans00010640,2026-02-22 00:00:00,Zhejiang Industrial Supplier,Peralatan Rumah Tangga,1208602,Bank Transfer,13135,1195467,Success,Indonesia
trans00010641,2026-02-22 00:00:00,Hubei Health Products,Suku Cadang & Aksesori Kendaraan,1387529,Credit Card,10099,1377430,Failed,Indonesia
trans00010642,2026-02-22 00:00:00,Fujian Apparel Factory,Barang Elektronik,922529,Credit Card,7317,915212,Success,Malaysia
trans00010643,2026-02-22 00:00:00,Yunnan Fabrication Services,"Orang Tua, Anak, & Mainan",824844,Debit Card,7718,817126,Pending,China
trans00010644,2026-02-22 00:00:00,Shenzhen Lighting Tech,"Pertanian, Makanan & Minuman",365656,Virtual Account,3302,362354,Failed,Malaysia
trans00010645,2026-02-22 00:00:00,Hubei Health Products,Alat & Mesin Komersial,534107,E-Wallet,3957,530150,Pending,Vietnam
trans00010646,2026-02-22 00:00:00,Fujian Apparel Factory,Lampu & Pencahayaan,1441830,Bank Transfer,13666,1428164,Success,China
trans00010647,2026-02-22 00:00:00,Shenzhen Lighting Tech,Lampu & Pencahayaan,1248622,Virtual Account,14947,1233675,Pending,Malaysia
trans00010648,2026-02-22 00:00:00,Sichuan Kids Toys,Alat & Mesin Komersial,951215,QRIS,11131,940084,Success,Vietnam
trans00010649,2026-02-22 00:00:00,Zhejiang Industrial Supplier,Pengelolaan Bahan,886455,Debit Card,8736,877719,Success,China
trans00010650,2026-02-22 00:00:00,Hubei Health Products,Perlengkapan Sekolah & Kantor,697884,Virtual Account,5682,692202,Success,Indonesia
trans00010651,2026-02-22 00:00:00,Fujian Apparel Factory,Produk Kesehatan,1249492,Credit Card,10968,1238524,Pending,Indonesia
trans00010652,2026-02-22 00:00:00,Beijing Plastics Manufacturing,Suku Cadang & Aksesori Kendaraan,1129859,Virtual Account,8142,1121717,Failed,China
trans00010653,2026-02-22 00:00:00,Tianjin Printing & Packaging,Produk Kesehatan,854361,Debit Card,7287,847074,Success,Malaysia
trans00010654,2026-02-22 00:00:00,Fujian Apparel Factory,Suku Cadang & Aksesori Kendaraan,539988,Credit Card,6419,533569,Pending,Indonesia
trans00010655,2026-02-22 00:00:00,Tianjin Printing & Packaging,"Perhiasan, Kacamata & Jam Tangan",539420,Credit Card,4694,534726,Success,Indonesia
trans00010656,2026-02-22 00:00:00,Shenzhen Lighting Tech,Energi Terbarukan,1488435,QRIS,17255,1471180,Pending,China
trans00010657,2026-02-22 00:00:00,Shenzhen Lighting Tech,Peralatan Rumah Tangga,721401,Virtual Account,5178,716223,Success,China
trans00010658,2026-02-22 00:00:00,Anhui Machinery Tools,Perlengkapan & Peralatan Otomotif,930203,QRIS,6960,923243,Failed,Vietnam
trans00010659,2026-02-22 00:00:00,Shenzhen Lighting Tech,Alat & Mesin Komersial,1427722,Virtual Account,16837,1410885,Pending,Vietnam
trans00010660,2026-02-22 00:00:00,Hubei Health Products,Rumah & Taman,608786,E-Wallet,6597,602189,Success,Vietnam
trans00010661,2026-02-22 00:00:00,Beijing Plastics Manufacturing,Kerajinan & Suvenir,408140,Virtual Account,3635,404505,Failed,Malaysia
trans00010662,2026-02-22 00:00:00,Yunnan Fabrication Services,Alat & Mesin Komersial,922177,E-Wallet,8070,914107,Success,Malaysia
trans00010663,2026-02-22 00:00:00,Yunnan Fabrication Services,Peralatan Rumah Tangga,328160,Debit Card,2685,325475,Success,China
trans00010664,2026-02-22 00:00:00,Yunnan Fabrication Services,Produk Kesehatan,1036501,QRIS,8778,1027723,Success,Vietnam
trans00010665,2026-02-22 00:00:00,Yunnan Fabrication Services,Alat & Mesin Komersial,770070,Virtual Account,9197,760873,Pending,Vietnam
trans00010666,2026-02-22 00:00:00,Guangzhou Electronics Co.,Suku Cadang & Aksesori Kendaraan,1488964,Virtual Account,10782,1478182,Pending,China
trans00010667,2026-02-22 00:00:00,Beijing Plastics Manufacturing,Layanan lainnya,523289,E-Wallet,6200,517089,Pending,Vietnam
trans00010668,2026-02-23 00:00:00,Zhejiang Industrial Supplier,Pengelolaan Bahan,1216612,Debit Card,11915,1204697,Pending,Vietnam
trans00010669,2026-02-23 00:00:00,Beijing Plastics Manufacturing,Olahraga & Hiburan,1203686,QRIS,12239,1191447,Failed,Malaysia
trans00010670,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Kerajinan & Suvenir,974029,E-Wallet,9498,964531,Pending,Vietnam
trans00010671,2026-02-23 00:00:00,Tianjin Printing & Packaging,Kemasan & Cetakan,1227516,Virtual Account,9394,1218122,Success,Indonesia
trans00010672,2026-02-23 00:00:00,Beijing Plastics Manufacturing,Produk Kesehatan,1049886,QRIS,10291,1039595,Failed,Indonesia
trans00010673,2026-02-23 00:00:00,Anhui Machinery Tools,"Orang Tua, Anak, & Mainan",873053,Debit Card,7640,865413,Pending,Malaysia
trans00010674,2026-02-23 00:00:00,Yunnan Fabrication Services,Layanan Fabrikasi,338961,Bank Transfer,4038,334923,Success,Vietnam
trans00010675,2026-02-23 00:00:00,Ningbo Packaging Solutions,"Perhiasan, Kacamata & Jam Tangan",332989,Credit Card,3632,329357,Success,China
trans00010676,2026-02-23 00:00:00,Henan Pet Supplies,Kemasan & Cetakan,741786,Bank Transfer,8540,733246,Success,Indonesia
trans00010677,2026-02-23 00:00:00,Ningbo Packaging Solutions,Furnitur,594766,QRIS,4346,590420,Pending,Vietnam
trans00010678,2026-02-23 00:00:00,Zhejiang Industrial Supplier,Suku Cadang & Aksesori Kendaraan,442991,Bank Transfer,3198,439793,Success,China
trans00010679,2026-02-23 00:00:00,Yunnan Fabrication Services,Sepatu & Aksesoris,333917,Credit Card,3061,330856,Failed,Vietnam
trans00010680,2026-02-23 00:00:00,Xiamen Home Furnishing,Sepatu & Aksesoris,1411679,Virtual Account,14367,1397312,Pending,Vietnam
trans00010681,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Barang Elektronik,1200001,Debit Card,9684,1190317,Failed,Malaysia
trans00010682,2026-02-23 00:00:00,Sichuan Kids Toys,Mesin Konstruksi & Bangunan,627954,Virtual Account,6316,621638,Success,Malaysia
trans00010683,2026-02-23 00:00:00,Ningbo Packaging Solutions,Transmisi Daya,1019680,Virtual Account,8089,1011591,Failed,Vietnam
trans00010684,2026-02-23 00:00:00,Yunnan Fabrication Services,Kerajinan & Suvenir,455855,Virtual Account,4255,451600,Pending,Vietnam
trans00010685,2026-02-23 00:00:00,Shenzhen Lighting Tech,Perlengkapan Hewan Peliharaan,1224404,E-Wallet,14285,1210119,Failed,Malaysia
trans00010686,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Bangunan & Perumahan,1038524,Credit Card,9176,1029348,Pending,Indonesia
trans00010687,2026-02-23 00:00:00,Guangzhou Electronics Co.,Bahan Baku,1056346,Credit Card,10091,1046255,Failed,China
trans00010688,2026-02-23 00:00:00,Shanghai Outdoor Sports Ltd,Kerajinan & Suvenir,733271,Virtual Account,7839,725432,Pending,Indonesia
trans00010689,2026-02-23 00:00:00,Chongqing Auto Parts,Pengelolaan Bahan,393806,Credit Card,4156,389650,Success,Indonesia
trans00010690,2026-02-23 00:00:00,Jiangsu Heavy Equipment,"Koper, Tas & Pelindung",560514,Debit Card,6719,553795,Pending,China
trans00010691,2026-02-23 00:00:00,Ningbo Packaging Solutions,Pengelolaan Bahan,1383582,Debit Card,15673,1367909,Failed,Vietnam
trans00010692,2026-02-23 00:00:00,Jiangsu Heavy Equipment,"Perhiasan, Kacamata & Jam Tangan",1474221,Debit Card,11817,1462404,Success,China
trans00010693,2026-02-23 00:00:00,Ningbo Packaging Solutions,Layanan Fabrikasi,606200,Debit Card,5714,600486,Success,Malaysia
trans00010694,2026-02-23 00:00:00,Fujian Apparel Factory,Bahan Baku,1229878,QRIS,13966,1215912,Failed,China
trans00010695,2026-02-23 00:00:00,Ningbo Packaging Solutions,Mesin Konstruksi & Bangunan,388538,Virtual Account,3533,385005,Success,Malaysia
trans00010696,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Lampu & Pencahayaan,907263,QRIS,9543,897720,Failed,China
trans00010697,2026-02-23 00:00:00,Fujian Apparel Factory,Komponen Elektronik,789496,E-Wallet,6633,782863,Failed,China
trans00010698,2026-02-23 00:00:00,Tianjin Printing & Packaging,Mesin Industri,468807,Credit Card,4912,463895,Pending,China
trans00010699,2026-02-23 00:00:00,Shenzhen Lighting Tech,Rumah & Taman,1164787,QRIS,11092,1153695,Success,Indonesia
trans00010700,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Kemasan & Cetakan,1330633,Bank Transfer,14202,1316431,Failed,Vietnam
trans00010701,2026-02-23 00:00:00,Zhejiang Industrial Supplier,Rumah & Taman,1015185,E-Wallet,10298,1004887,Success,Indonesia
trans00010702,2026-02-23 00:00:00,Beijing Plastics Manufacturing,Sepatu & Aksesoris,1496742,Credit Card,17305,1479437,Pending,Indonesia
trans00010703,2026-02-23 00:00:00,Yunnan Fabrication Services,Bangunan & Perumahan,1399991,E-Wallet,13297,1386694,Pending,Vietnam
trans00010704,2026-02-23 00:00:00,Shanghai Outdoor Sports Ltd,Produk Kesehatan,1373533,QRIS,11316,1362217,Success,Vietnam
trans00010705,2026-02-23 00:00:00,Tianjin Printing & Packaging,Bangunan & Perumahan,356999,Credit Card,3398,353601,Success,China
trans00010706,2026-02-23 00:00:00,Zhejiang Industrial Supplier,Keselamatan & Keamanan,1449844,Debit Card,14641,1435203,Pending,Vietnam
trans00010707,2026-02-23 00:00:00,Hubei Health Products,Rumah & Taman,1119820,Bank Transfer,13036,1106784,Success,Vietnam
trans00010708,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Rumah & Taman,579907,QRIS,6493,573414,Pending,Vietnam
trans00010709,2026-02-23 00:00:00,Tianjin Printing & Packaging,Layanan Fabrikasi,1361994,Credit Card,12611,1349383,Pending,Vietnam
trans00010710,2026-02-23 00:00:00,Guangzhou Electronics Co.,Transmisi Daya,1155051,Virtual Account,8653,1146398,Pending,China
trans00010711,2026-02-23 00:00:00,Guangzhou Electronics Co.,"Perhiasan, Kacamata & Jam Tangan",910896,Bank Transfer,10381,900515,Success,Vietnam
trans00010712,2026-02-23 00:00:00,Jiangsu Heavy Equipment,Keselamatan & Keamanan,759985,Credit Card,6021,753964,Success,Vietnam
trans00010713,2026-02-23 00:00:00,Shenzhen Lighting Tech,Mesin Industri,1283924,E-Wallet,12066,1271858,Pending,Malaysia
trans00010714,2026-02-23 00:00:00,Fujian Apparel Factory,Kemasan & Cetakan,328960,Bank Transfer,2699,326261,Failed,Malaysia
trans00010715,2026-02-23 00:00:00,Beijing Plastics Manufacturing,Alat & Mesin Komersial,612240,QRIS,5431,606809,Success,Malaysia
